customer_id,loan_id,purpose,tenure,interest_rate,debt_to_income,vehicle_type,education,occupation,job_title,job_industry,income_type,criminal_record,marital_status,age,income_class,num_work_year,num_dependent,house_type,length_of_stay,residency_status,house_ownership,earning_members,vehicle_own,is_phone_number_owner,dpd_m1,col_m1,utilization_per_credit_account,utilization_per_credit_amount,latest_per_total_payment_m1,age_oldest_account,datetime
CUST45,LOAN80,CONSUMPTIVE,50,10.36,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,36,31,9,1,RUMAH,9,PERMANENT,,2,2,YES,17,1,0.58,,,10,2025-02-03 11:12:32.630226
CUST40,LOAN81,PRODUCTIVE,50,10.41,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,33,8,1,RUMAH,8,PERMANENT,,2,2,YES,19,1,0.57,,,,2025-02-03 11:12:32.630226
CUST44,LOAN82,CONSUMPTIVE,53,10.46,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,31,9,1,RUMAH,9,PERMANENT,,2,2,YES,20,1,0.57,,,,2025-02-03 11:12:32.630226
CUST46,LOAN83,PRODUCTIVE,53,10.56,0.05,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,37,31,9,1,APARTMENT,9,PERMANENT,,2,2,YES,20,1,0.56,0.52,,8,2025-02-03 11:12:32.630226
CUST46,LOAN84,CONSUMPTIVE,56,10.57,0.05,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,37,31,9,1,APARTMENT,9,PERMANENT,,2,2,YES,20,1,0.56,0.51,,7,2025-02-03 11:12:32.630226
CUST47,LOAN85,PRODUCTIVE,57,10.6,0.05,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,37,30,9,1,APARTMENT,10,PERMANENT,,2,2,YES,21,1,0.56,,,7,2025-02-03 11:12:32.630226
CUST47,LOAN86,CONSUMPTIVE,59,10.65,0.05,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,37,30,9,1,APARTMENT,10,PERMANENT,,2,2,YES,26,1,0.55,0.5,,6,2025-02-03 11:12:32.630226
CUST48,LOAN87,PRODUCTIVE,62,10.7,0.1,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,30,9,1,APARTMENT,10,PERMANENT,,2,2,YES,27,1,0.54,0.5,,5,2025-02-03 11:12:32.630226
CUST48,LOAN88,CONSUMPTIVE,62,10.77,0.1,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,30,9,1,APARTMENT,10,PERMANENT,,2,2,YES,27,1,0.53,,,5,2025-02-03 11:12:32.630226
CUST43,LOAN89,CONSUMPTIVE,62,10.95,0.1,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,31,8,1,RUMAH,9,PERMANENT,,2,2,YES,35,2,0.53,,,,2025-02-03 11:12:32.630226
CUST49,LOAN90,CONSUMPTIVE,64,11.01,0.15,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,30,10,1,APARTMENT,10,PERMANENT,,2,2,YES,41,2,0.51,0.48,0.5,5,2025-02-03 11:12:32.630226
CUST50,LOAN91,PRODUCTIVE,65,11.06,0.15,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,30,10,2,APARTMENT,10,PERMANENT,,2,1,YES,55,2,0.51,,,5,2025-02-03 11:12:32.630226
CUST49,LOAN92,CONSUMPTIVE,69,11.12,0.15,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,30,10,1,APARTMENT,10,PERMANENT,,2,2,YES,75,2,0.5,,,4,2025-02-03 11:12:32.630226
CUST49,LOAN93,PRODUCTIVE,71,11.18,0.15,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,30,10,1,APARTMENT,10,PERMANENT,,2,2,YES,77,2,0.48,,,,2025-02-03 11:12:32.630226
CUST50,LOAN94,PRODUCTIVE,72,11.36,0.15,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,30,10,2,APARTMENT,10,PERMANENT,,2,1,YES,80,2,0.48,,,,2025-02-03 11:12:32.630226
CUST50,LOAN95,CONSUMPTIVE,72,11.4,0.2,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,30,10,2,APARTMENT,10,PERMANENT,,2,1,YES,99,3,0.48,0.44,0.46,1,2025-02-03 11:12:32.630226
CUST51,LOAN96,PRODUCTIVE,72,11.42,0.2,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,29,10,2,APARTMENT,10,PERMANENT,,2,1,YES,101,3,0.48,,,,2025-02-03 11:12:32.630226
CUST51,LOAN97,CONSUMPTIVE,72,11.7,0.2,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,29,10,2,APARTMENT,10,PERMANENT,,2,1,YES,120,3,0.45,,,,2025-02-03 11:12:32.630226
CUST52,LOAN98,PRODUCTIVE,74,11.83,0.2,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,28,10,2,APARTMENT,11,PERMANENT,,1,1,YES,125,3,0.44,0.42,0.42,0,2025-02-03 11:12:32.630226
CUST52,LOAN99,PRODUCTIVE,75,11.93,0.2,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,28,10,2,APARTMENT,11,PERMANENT,,1,1,YES,128,3,0.44,0.42,0.42,0,2025-02-03 11:12:32.630226
CUST52,LOAN100,PRODUCTIVE,75,12.05,0.2,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,28,10,2,APARTMENT,11,PERMANENT,,1,1,YES,137,3,0.44,,,,2025-02-03 11:12:32.630226
CUST53,LOAN101,CONSUMPTIVE,77,12.14,0.25,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,28,10,2,APARTMENT,11,PERMANENT,,1,1,YES,176,3,0.44,,,0,2025-02-03 11:12:32.630226
CUST53,LOAN102,PRODUCTIVE,79,12.3,0.3,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,28,10,2,APARTMENT,11,PERMANENT,,1,1,YES,178,3,0.43,,,,2025-02-03 11:12:32.630226
CUST53,LOAN103,CONSUMPTIVE,80,12.47,0.3,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,28,10,2,APARTMENT,11,PERMANENT,,1,1,YES,193,4,0.42,,,0,2025-02-03 11:12:32.630226
CUST51,LOAN104,CONSUMPTIVE,97,12.59,0.35,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,29,10,2,APARTMENT,10,PERMANENT,,2,1,YES,228,4,0.38,,,,2025-02-03 11:12:32.630226
CUST54,LOAN105,CONSUMPTIVE,100,12.91,0.45,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,27,10,2,APARTMENT,11,PERMANENT,,1,1,YES,240,4,0.3,,,0,2025-02-03 11:12:32.630226
CUST55,LOAN106,CONSUMPTIVE,37,9.09,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,26,11,2,APARTMENT,11,PERMANENT,,1,1,YES,4,1,0.71,0.81,0.69,16,2025-02-03 11:12:32.630226
CUST56,LOAN107,PRODUCTIVE,37,10.1,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,40,26,11,2,KOS,11,PERMANENT,,1,1,YES,4,1,0.68,,,,2025-02-03 11:12:32.630226
CUST57,LOAN108,CONSUMPTIVE,41,10.24,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,40,25,11,2,KOS,11,PERMANENT,,1,1,YES,6,1,0.66,,,,2025-02-03 11:12:32.630226
CUST58,LOAN109,PRODUCTIVE,44,10.26,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,40,24,11,2,KOS,11,TEMPORARY,,1,1,NO,7,1,0.65,,,,2025-02-03 11:12:32.630226
CUST59,LOAN110,PRODUCTIVE,46,10.27,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,41,24,11,2,KOS,12,TEMPORARY,,1,1,NO,8,1,0.64,0.64,,10,2025-02-03 11:12:32.630226
CUST60,LOAN111,PRODUCTIVE,47,10.3,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,24,11,2,KOS,12,TEMPORARY,,1,1,NO,10,1,0.61,,,9,2025-02-03 11:12:32.630226
CUST61,LOAN112,CONSUMPTIVE,47,10.31,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,24,11,2,KOS,12,TEMPORARY,,1,1,NO,12,1,0.6,,,,2025-02-03 11:12:32.630226
CUST62,LOAN113,PRODUCTIVE,47,10.32,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,43,22,12,2,KOS,12,TEMPORARY,,1,1,NO,12,1,0.6,0.58,,8,2025-02-03 11:12:32.630226
CUST62,LOAN114,PRODUCTIVE,49,10.46,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,43,22,12,2,KOS,12,TEMPORARY,,1,1,NO,12,1,0.57,0.56,,7,2025-02-03 11:12:32.630226
CUST63,LOAN115,PRODUCTIVE,50,10.53,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,44,22,12,2,KOS,13,TEMPORARY,,1,1,NO,14,1,0.57,0.56,,7,2025-02-03 11:12:32.630226
CUST63,LOAN116,CONSUMPTIVE,52,10.64,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,44,22,12,2,KOS,13,TEMPORARY,,1,1,NO,17,1,0.57,0.53,,7,2025-02-03 11:12:32.630226
CUST64,LOAN117,PRODUCTIVE,53,10.74,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,44,21,12,2,KOS,13,TEMPORARY,,1,1,NO,17,1,0.56,0.52,0.53,7,2025-02-03 11:12:32.630226
CUST64,LOAN118,PRODUCTIVE,53,10.86,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,44,21,12,2,KOS,13,TEMPORARY,,1,1,NO,20,1,0.55,0.52,0.51,5,2025-02-03 11:12:32.630226
CUST65,LOAN119,CONSUMPTIVE,56,10.9,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,45,21,12,2,KOS,13,TEMPORARY,,1,1,NO,21,1,0.54,,,5,2025-02-03 11:12:32.630226
CUST65,LOAN120,CONSUMPTIVE,56,10.98,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,45,21,12,2,KOS,13,TEMPORARY,,1,1,NO,22,1,0.54,,,,2025-02-03 11:12:32.630226
CUST61,LOAN121,CONSUMPTIVE,57,10.98,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,24,11,2,KOS,12,TEMPORARY,,1,1,NO,22,1,0.51,0.49,,4,2025-02-03 11:12:32.630226
CUST66,LOAN122,PRODUCTIVE,59,11.01,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,45,21,12,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,28,1,0.5,,,3,2025-02-03 11:12:32.630226
CUST67,LOAN123,PRODUCTIVE,59,11.02,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,46,21,13,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,28,1,0.49,,,3,2025-02-03 11:12:32.630226
CUST68,LOAN124,CONSUMPTIVE,61,11.09,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,47,20,13,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,29,1,0.49,0.48,0.48,1,2025-02-03 11:12:32.630226
CUST68,LOAN125,CONSUMPTIVE,61,11.17,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,47,20,13,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,35,2,0.49,,,1,2025-02-03 11:12:32.630226
CUST67,LOAN126,PRODUCTIVE,62,11.2,0.1,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,46,21,13,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,45,2,0.48,0.45,0.44,1,2025-02-03 11:12:32.630226
CUST69,LOAN127,PRODUCTIVE,63,11.28,0.1,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,48,17,13,2,LAIN-LAIN,16,TEMPORARY,,1,1,NO,46,2,0.47,0.44,0.44,1,2025-02-03 11:12:32.630226
CUST69,LOAN128,PRODUCTIVE,65,11.29,0.15,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,48,17,13,2,LAIN-LAIN,16,TEMPORARY,,1,1,NO,78,2,0.45,0.44,,1,2025-02-03 11:12:32.630226
CUST54,LOAN129,CONSUMPTIVE,65,11.36,0.15,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,27,10,2,APARTMENT,11,PERMANENT,,1,1,YES,98,3,0.45,,,0,2025-02-03 11:12:32.630226
CUST70,LOAN130,CONSUMPTIVE,65,11.45,0.15,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,49,12,16,2,LAIN-LAIN,16,TEMPORARY,,1,0,NO,118,3,0.41,,,0,2025-02-03 11:12:32.630226
CUST70,LOAN131,CONSUMPTIVE,66,11.47,0.2,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,49,12,16,2,LAIN-LAIN,16,TEMPORARY,,1,0,NO,131,3,0.4,0.42,0.42,0,2025-02-03 11:12:32.630226
CUST69,LOAN132,CONSUMPTIVE,68,11.62,0.25,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,48,17,13,2,LAIN-LAIN,16,TEMPORARY,,1,1,NO,172,3,0.4,,,,2025-02-03 11:12:32.630226
CUST71,LOAN133,CONSUMPTIVE,71,11.77,0.3,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,32,36,5,1,RUMAH,6,PERMANENT,,2,2,YES,174,3,0.39,,,,2025-02-03 11:12:32.630226
CUST72,LOAN134,PRODUCTIVE,71,11.79,0.3,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,33,34,5,1,RUMAH,7,PERMANENT,,2,2,YES,185,4,0.38,0.4,0.41,0,2025-02-03 11:12:32.630226
CUST72,LOAN135,CONSUMPTIVE,72,11.86,0.3,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,33,34,5,1,RUMAH,7,PERMANENT,,2,2,YES,214,4,0.37,0.39,,0,2025-02-03 11:12:32.630226
CUST72,LOAN136,CONSUMPTIVE,72,12.31,0.3,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,33,34,5,1,RUMAH,7,PERMANENT,,2,2,YES,215,4,0.36,,,,2025-02-03 11:12:32.630226
CUST71,LOAN137,PRODUCTIVE,74,12.33,0.3,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,32,36,5,1,RUMAH,6,PERMANENT,,2,2,YES,222,4,0.33,0.36,,0,2025-02-03 11:12:32.630226
CUST71,LOAN138,CONSUMPTIVE,77,12.38,0.35,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,32,36,5,1,RUMAH,6,PERMANENT,,2,2,YES,244,4,0.32,0.35,0.36,0,2025-02-03 11:12:32.630226
CUST70,LOAN139,PRODUCTIVE,80,12.94,0.4,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,49,12,16,2,LAIN-LAIN,16,TEMPORARY,,1,0,NO,253,4,0.3,0.34,0.36,0,2025-02-03 11:12:32.630226
CUST54,LOAN140,PRODUCTIVE,96,12.97,0.4,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,27,10,2,APARTMENT,11,PERMANENT,,1,1,YES,339,5,0.29,0.27,,0,2025-02-03 11:12:32.630226
CUST73,LOAN141,PRODUCTIVE,26,8.93,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,33,33,6,1,RUMAH,8,PERMANENT,,2,2,YES,2,1,0.73,0.74,0.76,19,2025-02-03 11:12:32.630226
CUST74,LOAN142,CONSUMPTIVE,27,9.55,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,31,7,1,RUMAH,8,PERMANENT,,2,2,YES,2,1,0.71,0.69,0.68,17,2025-02-03 11:12:32.630226
CUST75,LOAN143,PRODUCTIVE,32,9.64,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,30,8,1,RUMAH,8,PERMANENT,,2,2,YES,4,1,0.67,,,15,2025-02-03 11:12:32.630226
CUST76,LOAN144,CONSUMPTIVE,33,9.72,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,30,8,1,RUMAH,8,PERMANENT,,2,2,YES,7,1,0.62,,,14,2025-02-03 11:12:32.630226
CUST77,LOAN145,PRODUCTIVE,38,9.92,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,36,29,8,1,RUMAH,8,PERMANENT,,2,2,YES,11,1,0.61,,,,2025-02-03 11:12:32.630226
CUST78,LOAN146,CONSUMPTIVE,39,10.03,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,36,28,9,1,RUMAH,9,PERMANENT,,2,2,YES,12,1,0.6,0.64,0.58,13,2025-02-03 11:12:32.630226
CUST79,LOAN147,CONSUMPTIVE,41,10.07,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,36,28,9,1,RUMAH,9,PERMANENT,,2,2,YES,13,1,0.59,0.63,,12,2025-02-03 11:12:32.630226
CUST66,LOAN148,PRODUCTIVE,43,10.14,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,45,21,12,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,14,1,0.58,0.61,0.52,12,2025-02-03 11:12:32.630226
CUST80,LOAN149,CONSUMPTIVE,45,10.29,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,36,28,9,1,RUMAH,9,PERMANENT,,2,2,YES,15,1,0.58,0.59,0.51,10,2025-02-03 11:12:32.630226
CUST80,LOAN150,CONSUMPTIVE,45,10.32,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,36,28,9,1,RUMAH,9,PERMANENT,,2,2,YES,17,1,0.58,,,,2025-02-03 11:12:32.630226
CUST81,LOAN151,CONSUMPTIVE,45,10.37,0.05,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,27,9,1,APARTMENT,9,PERMANENT,,2,2,YES,18,1,0.56,0.57,,10,2025-02-03 11:12:32.630226
CUST81,LOAN152,PRODUCTIVE,52,10.42,0.05,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,27,9,1,APARTMENT,9,PERMANENT,,2,2,YES,18,1,0.55,,,9,2025-02-03 11:12:32.630226
CUST82,LOAN153,CONSUMPTIVE,52,10.48,0.05,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,27,10,1,APARTMENT,10,PERMANENT,,2,2,YES,19,1,0.53,0.55,,9,2025-02-03 11:12:32.630226
CUST83,LOAN154,CONSUMPTIVE,56,10.5,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,26,10,1,APARTMENT,10,PERMANENT,,2,2,YES,20,1,0.53,0.55,0.49,8,2025-02-03 11:12:32.630226
CUST84,LOAN155,PRODUCTIVE,57,10.52,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,26,10,1,APARTMENT,10,PERMANENT,,2,2,YES,23,1,0.53,0.54,0.49,8,2025-02-03 11:12:32.630226
CUST84,LOAN156,CONSUMPTIVE,60,10.75,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,26,10,1,APARTMENT,10,PERMANENT,,2,2,YES,24,1,0.53,0.54,0.48,7,2025-02-03 11:12:32.630226
CUST85,LOAN157,CONSUMPTIVE,60,10.78,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,26,11,1,APARTMENT,11,PERMANENT,,2,2,YES,25,1,0.52,,,5,2025-02-03 11:12:32.630226
CUST85,LOAN158,CONSUMPTIVE,60,10.8,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,26,11,1,APARTMENT,11,PERMANENT,,2,2,YES,27,1,0.52,,,,2025-02-03 11:12:32.630226
CUST82,LOAN159,CONSUMPTIVE,60,10.88,0.05,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,27,10,1,APARTMENT,10,PERMANENT,,2,2,YES,27,1,0.52,0.51,0.47,3,2025-02-03 11:12:32.630226
